date,Control,Php,Toutdoor,Tindoor,Fbld,Qbld,Tbld-sup,Tbld-ret,Tout-sup,Tout-ret,Fhw,Thwinc,Thwout,Fhp,Thp-sup,Thp-ret,Tindoor_zones,R0,R1,R2,R3,R4,R5,R6,Qhp,Php,Pbld
Thu Feb 16 2017 15:30:00 GMT+0100 (CET),16/02/2017 15:30:00,389.7451142534,3.4447,22.45752,0.3496666667,8712000,25.8666666667,23.9333333333,9.3666666667,9.5,0.0076666667,15.4333333333,45.6,0.62,30.0666666667,24.3333333333,22.5312170583,22.8104706681,21.9176518435,21.9408702137,20.7176459203,21.4594337661,22.0566124462,21.8357543288,6739000,5102,774.67
Thu Feb 16 2017 15:45:00 GMT+0100 (CET),16/02/2017 15:45:00,1168.6704429315,3.474625,22.42422,0.337,8712333.33333333,30.8333333333,24.1333333333,4.6,1.4333333333,0.003,15.8,45.3333333333,0.6303333333,31.2666666667,24.5,22.5119192095,22.6643279023,21.9249301066,21.9695819597,20.4932014014,21.3915433396,21.9670819206,21.7733026698,6739666.66666667,4956,2612.00
Thu Feb 16 2017 16:00:00 GMT+0100 (CET),16/02/2017 16:00:00,452.4407674899,3.474625,22.43421,0.348,8713000,33.1666666667,25.2666666667,3.3,0.4666666667,0.0013333333,18.3333333333,42.9666666667,0.319,33.8,27.1666666667,22.5217530043,22.6057812755,21.9799598089,22.0323746191,20.3776158759,21.3390842932,21.9651829192,21.8246876146,6741000,2473,3190.67
Thu Feb 16 2017 16:15:00 GMT+0100 (CET),16/02/2017 16:15:00,15.8763174346,3.45135,22.45086,0.3506666667,8714000,30.4333333333,26.1666666667,4.2,4.1,0.001,20.3333333333,40.9666666667,0.002,33.3,26.7333333333,22.5287929515,22.5467459205,21.9859590858,21.9508577305,20.3188049297,21.5205890854,22.0378510891,21.774032739,6741000,15,2627.00
Thu Feb 16 2017 16:30:00 GMT+0100 (CET),16/02/2017 16:30:00,15.9321864099,3.461325,22.45752,0.352,8714000,26.2666666667,25.9666666667,4.6333333333,7.3666666667,0.0076666667,16.8666666667,44.7666666667,0,32.4,25.6333333333,22.5124939818,22.6159012636,21.8627318281,21.9438153307,20.1939490526,21.5233549654,21.9669610693,21.8094466442,6741000,0,199.00
Thu Feb 16 2017 16:45:00 GMT+0100 (CET),16/02/2017 16:45:00,1796.1575890429,3.507875,22.46085,0.3503333333,8714000,26.1333333333,24.9,4.2666666667,1.6666666667,0.003,16.9666666667,45.1333333333,0,31.8666666667,25.5,22.5191909819,22.7262308172,21.8844495213,21.9426273196,20.1715433868,21.5238040465,21.966494469,21.7772490245,6741000,0,496.67
Thu Feb 16 2017 17:00:00 GMT+0100 (CET),16/02/2017 17:00:00,670.5450777437,3.554425,22.46085,0.3423333333,8714000,25.4666666667,24.7333333333,3.6333333333,1.5333333333,0.0013333333,19.5333333333,42.8333333333,0.015,32.6,25.1666666667,22.5296436163,22.619815194,21.9145915347,21.9389180959,20.188604563,21.5172934886,22.0683841214,21.8348871738,6741000,186,284.67
Thu Feb 16 2017 17:15:00 GMT+0100 (CET),16/02/2017 17:15:00,15.9362896806,3.6841,22.48749,0.351,8714000,25.2333333333,24.4666666667,4.5,5.1,0.001,22.0666666667,40.9333333333,0.006,45.2333333333,24.4,22.5135612635,22.7305969555,21.9460938899,21.9450367536,20.1659003942,21.5273664308,21.9742154382,21.7774639461,6741000,143.3333333333,319.67
Thu Feb 16 2017 17:30:00 GMT+0100 (CET),16/02/2017 17:30:00,15.8315820175,3.733975,22.50747,0.3496666667,8714000,24.6666666667,24.2666666667,5.2333333333,9.1666666667,0.001,24.4,39.4666666667,0.003,43.4666666667,24.4,22.6499470808,22.748380009,21.9294889153,22.0239311038,20.2018974976,21.4716667503,21.9009568644,21.8418469636,6741000,58,161.00
Thu Feb 16 2017 17:45:00 GMT+0100 (CET),16/02/2017 17:45:00,15.958885779,3.700725,22.50747,0.35,8714000,24.3666666667,24.0666666667,6.2,10.5666666667,0,25.7333333333,38.3333333333,0,41.5333333333,24.4333333333,22.7373032071,22.9703346796,21.9838520051,21.9666004951,20.1539485511,21.4697935176,21.8318993002,21.7515975884,6741000,0,117.67
Thu Feb 16 2017 18:00:00 GMT+0100 (CET),16/02/2017 18:00:00,16.0197281525,3.724,22.49415,0.3496666667,8714000,24.1666666667,23.9,7.5666666667,11.4333333333,0.011,19.6333333333,44.8333333333,0,39.2666666667,24.4666666667,22.7391107894,22.7625160456,21.9582995644,21.9430096058,20.0623478005,21.4686656383,21.870438715,21.7140299526,6741000,0,109.67
Thu Feb 16 2017 18:15:00 GMT+0100 (CET),16/02/2017 18:15:00,1136.7061540117,3.820425,22.48083,0.3483333333,8714666.66666666,28.3,23.8666666667,5.5,4.9666666667,0.0086666667,14.2666666667,48.4666666667,0.6363333333,33.3,24,22.715902056,23.0012296736,21.9239996496,21.9463210274,20.0133546182,21.3750879489,21.7533569619,21.5937759004,6741666.66666667,6878.3333333333,1773.33
Thu Feb 16 2017 18:30:00 GMT+0100 (CET),16/02/2017 18:30:00,1205.6583766375,3.926825,22.46751,0.347,8715000,31.8,24.6666666667,3.5666666667,0.5333333333,0.009,12.7666666667,48.7333333333,0.637,32.5,25.8666666667,22.735815942,23.1426351135,21.9455464545,21.9451562146,19.9813107056,21.4039388367,21.7703106527,21.6490901033,6742666.66666667,4904.6666666667,2873.67
Thu Feb 16 2017 18:45:00 GMT+0100 (CET),16/02/2017 18:45:00,19.912642096,4.0299,22.46085,0.3493333333,8716000,32.8,25.6,4,2.2666666667,0.003,14.7666666667,46.7,0.0025,33.5,27.0666666667,22.7254194318,23.196798545,21.9684649322,21.9413472393,19.956848218,21.5704254593,21.8099135978,21.5985184826,6743000,18,2919.67
Thu Feb 16 2017 19:00:00 GMT+0100 (CET),16/02/2017 19:00:00,15.8447511589,4.119675,22.48083,0.3516666667,8716000,26.2,26.2,4.5,6.5333333333,0.0066666667,12.5,49.0333333333,0.002,32.7,25.9666666667,22.7126319382,23.1689382599,21.9262377892,22.0001106625,19.9874171963,21.6432747909,21.7637552206,21.8255387555,6743000,13,82.50
Thu Feb 16 2017 19:15:00 GMT+0100 (CET),16/02/2017 19:15:00,15.9384940496,4.18285,22.49748,0.351,8716000,26.1,25.1,5.0333333333,8.0333333333,0.003,15.4666666667,46.2666666667,0,31.9,25.4333333333,22.737000484,23.1411498708,21.9883402248,22.0191788192,19.9955158469,21.6321273484,21.9046743517,21.7812642273,6743000,0,383.00
Thu Feb 16 2017 19:30:00 GMT+0100 (CET),16/02/2017 19:30:00,15.910669883,4.166225,22.48749,0.3503333333,8716333.33333333,25.6666666667,24.7666666667,5.7,8.7666666667,0.0013333333,18.1333333333,43.9333333333,0,31.1333333333,25.3,22.7229339446,23.143745953,21.9864287552,21.945809608,19.9620165905,21.6090229264,21.9287700785,21.826809304,6743000,0,367.33
Thu Feb 16 2017 19:45:00 GMT+0100 (CET),16/02/2017 19:45:00,15.9288482988,4.15625,22.48083,0.3343333333,8717000,24.9666666667,24.5333333333,6.6666666667,9.6333333333,0.001,20.4,41.9,0,30.7,25.3,22.8465349585,23.1717425609,21.9335603916,21.9465880992,19.9996630054,21.5476649419,21.8297724012,21.7895644301,6743000,0,173.33
Thu Feb 16 2017 20:00:00 GMT+0100 (CET),16/02/2017 20:00:00,15.9381198521,4.1629,22.48416,0.351,8717000,24.6333333333,24.2666666667,8,10.6333333333,0.001,21.9666666667,40.2,0,30.3333333333,25.2666666667,22.862423065,23.2095426418,21.9295209466,21.9437192501,19.9628344582,21.5345279947,21.7821658277,21.8142798373,6743000,0,156.33
Thu Feb 16 2017 20:15:00 GMT+0100 (CET),16/02/2017 20:15:00,15.9366235202,4.132975,22.48083,0.3503333333,8717000,24.3333333333,24.0333333333,9.2666666667,11.6666666667,0,23.2666666667,38.8,0,29.8666666667,25.0333333333,22.7222667019,23.1413159082,21.9867854521,21.9461574567,20.0116565866,21.5252557755,21.9321376383,21.7982177578,6743000,0,129.00
Thu Feb 16 2017 20:30:00 GMT+0100 (CET),16/02/2017 20:30:00,15.9431294793,4.18285,22.48083,0.35,8717000,24.1666666667,23.9,10.5,12.7333333333,0.0285,11.3,48.4333333333,0,29.3666666667,24.8666666667,22.7982971317,23.1428405368,21.9779966869,21.9895417969,19.9876792713,21.5256855736,21.9075984945,21.7878068434,6743000,0,89.67
Thu Feb 16 2017 20:45:00 GMT+0100 (CET),16/02/2017 20:45:00,16.0274950646,4.1363,22.4775,0.3426666667,8717000,24.0333333333,23.8333333333,11.7,13.7,0.0033333333,12.2666666667,45.9666666667,0,28.9333333333,24.7666666667,22.8633544304,23.1606695438,21.9420731307,22.0334842389,20.0021509391,21.5246241735,21.9654738621,21.9019489511,6743000,0,77.33
Thu Feb 16 2017 21:00:00 GMT+0100 (CET),16/02/2017 21:00:00,927.8091072229,4.132975,22.55076,0.3493333333,8717000,23.9,23.7333333333,10.3666666667,10.6333333333,0.3533333333,8.7666666667,48.3666666667,0.001,28.8,24.3666666667,22.7197168208,23.2141490708,22.052898851,22.0687522327,20.0161321448,21.522411806,22.1550822087,21.9789132183,6743000,3,63.67
Thu Feb 16 2017 21:15:00 GMT+0100 (CET),16/02/2017 21:15:00,1582.333751347,4.16955,22.64067,0.3486666667,8717000,23.7666666667,23.6333333333,5.1,2.2,0.006,12.6666666667,44.5333333333,0,28.8333333333,24.1333333333,22.7351520736,23.1418979927,22.1502892424,22.1273548597,19.9772012897,21.4668118683,22.1855641132,22.0448866047,6743000,0,69.00
Thu Feb 16 2017 21:30:00 GMT+0100 (CET),16/02/2017 21:30:00,1697.4989415337,4.2294,22.59405,0.348,8717000,23.7,23.6,3.5,0.8,0.0666666667,12.9333333333,45.4,0,28.0666666667,24.1666666667,22.7408482697,23.1438421007,22.135709217,22.1372388185,19.9972903965,21.5230343341,22.1490746906,21.9904082115,6743000,0,34.67
Thu Feb 16 2017 21:45:00 GMT+0100 (CET),16/02/2017 21:45:00,1794.003278178,4.3358,22.58073,0.3413333333,8717000,23.6333333333,23.5333333333,2.7666666667,0.3,0.003,15.7333333333,43.0333333333,0,27.4333333333,24.2333333333,22.7225488282,23.1438440159,22.194902985,22.0686770899,19.97158439,21.4607238288,22.1555724857,22.0338935915,6743000,0,35.00
Thu Feb 16 2017 22:00:00 GMT+0100 (CET),16/02/2017 22:00:00,1375.5911508092,4.432225,22.59405,0.3393333333,8717000,28.7666666667,23.5,2.3,-0.2666666667,0.0013333333,18.0666666667,41.1,0.6295,29.4,23.7333333333,22.7389898655,23.2574894467,22.1945152092,22.0297462636,19.9872155671,21.5242824517,22.2550116486,22.0465131208,6743666.66666667,5220,2058.00
Thu Feb 16 2017 22:15:00 GMT+0100 (CET),16/02/2017 22:15:00,791.2582958316,4.46215,22.59405,0.3406666667,8717333.33333333,30.5666666667,25.2,2.1666666667,-0.7,0.001,20.5,39.4333333333,0.4116666667,31.5333333333,25.2333333333,22.7401677107,23.1452752407,22.1316319664,22.1150947824,19.9993182975,21.5238994752,22.1492581661,22.0895199938,6745000,3024.6666666667,2128.67
Thu Feb 16 2017 22:30:00 GMT+0100 (CET),16/02/2017 22:30:00,15.7622383117,4.445525,22.58073,0.3406666667,8718000,29.0333333333,25.9,3.2666666667,2.7666666667,0.001,22.5666666667,38.2333333333,0.0015,32.1,26.1,22.7229047282,23.1427523887,22.1319987494,21.9410686272,19.9695157083,21.5212354096,22.1498306069,21.9860930664,6745000,13,1233.67
Thu Feb 16 2017 22:45:00 GMT+0100 (CET),16/02/2017 22:45:00,15.8991135904,4.3757,22.57074,0.3333333333,8718000,26,25.2,4.0666666667,6.5333333333,0,24.1,37.3333333333,0,31.2666666667,25.4,22.724442841,23.1399025208,22.1707650405,22.0012640239,19.9681224772,21.5228153388,22.2200619946,22.0498128999,6745000,0,304.33
Thu Feb 16 2017 23:00:00 GMT+0100 (CET),16/02/2017 23:00:00,15.9067643494,4.3491,22.56075,0.341,8718000,25.7333333333,24.7333333333,5,8.1333333333,0,25.2,36.6,0,30.7333333333,25.4,22.7401746354,23.2394102142,22.1772144115,21.9449165321,19.9750879934,21.5365996454,22.1823810334,22.0391049877,6745000,0,399.33
Thu Feb 16 2017 23:15:00 GMT+0100 (CET),16/02/2017 23:15:00,15.8654359978,4.3092,22.55076,0.3416666667,8718000,24.9666666667,24.4666666667,6.2333333333,9.1333333333,0,25.9666666667,35.9666666667,0,30.2666666667,25.3666666667,22.7244195548,22.8965444074,22.0745595286,21.9450765235,20.256789078,21.5232916733,22.1489238976,22.042760298,6745000,0,194.00
Thu Feb 16 2017 23:30:00 GMT+0100 (CET),16/02/2017 23:30:00,15.8189839222,4.38235,22.55742,0.3363333333,8718000,24.6333333333,24.1666666667,7.6,10.1666666667,0,26.5666666667,35.4,0,29.9,25.2666666667,22.6589050054,22.7388415181,22.1834481313,21.9454207327,20.5105817712,21.5199548499,22.1619619466,21.985346407,6745000,0,170.33
Thu Feb 16 2017 23:45:00 GMT+0100 (CET),16/02/2017 23:45:00,15.8867282972,4.4156,22.53411,0.3296666667,8718000,24.3,24.0333333333,8.9,11.2666666667,0,26.9333333333,34.8333333333,0,29.5333333333,25.1666666667,22.5282660706,22.7384543266,22.0828952178,22.024930934,20.746218065,21.5290119467,22.2326638353,22.0474868336,6745000,0,113.67
Fri Feb 17 2017 00:00:00 GMT+0100 (CET),17/02/2017 00:00:00,15.8178910453,4.445525,22.52412,0.341,8718000,24.1666666667,23.9,10.1,12.2666666667,0,27.3,34.4666666667,0,29.2,25.0666666667,22.5124817617,22.8034989623,22.0105508448,21.9895405321,20.841333841,21.5373507224,22.1527941833,21.9828951647,6745000,0,102.33
Fri Feb 17 2017 00:15:00 GMT+0100 (CET),17/02/2017 00:15:00,15.9530358443,4.465475,22.51746,0.3406666667,8718000,23.9666666667,23.7666666667,11.3,13.2333333333,0,27.5333333333,34.0333333333,0,28.8,24.9666666667,22.5172490889,22.7463168748,21.9921418571,21.9426688049,20.9933837107,21.5359810934,22.1468261803,22.044260004,6745000,0,76.33
Fri Feb 17 2017 00:30:00 GMT+0100 (CET),17/02/2017 00:30:00,15.8362843572,4.432225,22.51746,0.3153333333,8718000,23.8666666667,23.7,12.4333333333,14.1333333333,0,27.8,33.7333333333,0,28.4,24.8,22.5280481496,22.7291375731,22.1127762063,21.9433282516,21.0316697693,21.5443539835,22.2593517854,21.9925492989,6745000,0,64.33
Fri Feb 17 2017 00:45:00 GMT+0100 (CET),17/02/2017 00:45:00,15.8362120714,4.398975,22.50747,0.3416666667,8718000,23.7666666667,23.6333333333,13.4,14.9666666667,0,27.9666666667,33.5,0,28.0666666667,24.7,22.512515537,22.5960236701,22.0494706919,21.9378266672,21.1913606754,21.5423701408,22.15351716,22.0383626719,6745000,0,57.67
Fri Feb 17 2017 01:00:00 GMT+0100 (CET),17/02/2017 01:00:00,15.9446685641,4.31585,22.48749,0.3406666667,8718000,23.7,23.5333333333,14.4,15.6666666667,0,28.0666666667,33.2,0,27.7,24.6666666667,22.511704561,22.6750915134,21.9324278572,21.9419923124,21.180912454,21.6143183621,22.1483480021,22.0105377547,6745000,0,54.33
Fri Feb 17 2017 01:15:00 GMT+0100 (CET),17/02/2017 01:15:00,1131.6578804624,4.26265,22.48416,0.339,8718666.66666666,29.7,23.8666666667,5.8,2.6,0,28.2333333333,32.9666666667,0.6406666667,30.6333333333,23.5666666667,22.5268768108,22.606071596,21.9461095142,22.0223241791,21.2843823477,21.6525973595,22.2141849651,21.992386944,6745666.66666667,5258.6666666667,2264.67
Fri Feb 17 2017 01:30:00 GMT+0100 (CET),17/02/2017 01:30:00,456.169104797,4.152925,22.46085,0.3386666667,8719333.33333333,32.4333333333,25.2,4.2666666667,1.3,0,28.3,32.8,0.6375,33.6,27.0333333333,22.5180463165,22.5333855175,21.9902418172,21.9941037871,21.3768331651,21.6407869428,22.1167217457,22.0308859884,6747000,4824.5,2831.33
Fri Feb 17 2017 01:45:00 GMT+0100 (CET),17/02/2017 01:45:00,15.7149182949,4.039875,22.46085,0.3406666667,8720000,30,26.4,4.9666666667,4.7333333333,0,28.4666666667,32.6,0.002,33.3333333333,26.8666666667,22.5116511981,22.5353984416,21.9319655287,21.9423273707,21.3395218735,21.6447210244,22.1572091078,22.0000003822,6747000,12,1423.67
Fri Feb 17 2017 02:00:00 GMT+0100 (CET),17/02/2017 02:00:00,15.9233497201,4.02325,22.46751,0.341,8720000,26.3666666667,25.4,5.3666666667,8.1333333333,0,28.6,32.4333333333,0,32.6666666667,25.9,22.5307468472,22.5383651874,21.9937506715,21.9448703222,21.3506727673,21.6773972447,22.1073691332,22.0493962904,6747000,0,390.00
Fri Feb 17 2017 02:15:00 GMT+0100 (CET),17/02/2017 02:15:00,15.8676479916,4.02325,22.47084,0.3406666667,8720000,26.0333333333,24.8,5.9,9.1,0,28.6666666667,32.3,0,31.9,25.6,22.5117974328,22.6528094365,21.9888393797,21.9465492462,21.5450126408,21.7301642445,22.0783567422,21.9889224751,6747000,0,467.00
Fri Feb 17 2017 02:30:00 GMT+0100 (CET),17/02/2017 02:30:00,15.8887398154,4.0033,22.46085,0.327,8720000,25.0333333333,24.5,6.8666666667,9.9,0,28.7333333333,32.1666666667,0,31.2,25.5666666667,22.5205486104,22.5483565863,21.9352278023,21.9453107267,21.5491947103,21.6290365378,22.0893401552,22.0625308847,6747000,0,210.00
Fri Feb 17 2017 02:45:00 GMT+0100 (CET),17/02/2017 02:45:00,15.8227457273,3.953425,22.4442,0.34,8720000,24.7,24.2,8.1666666667,10.8333333333,0,28.8,32.0333333333,0,30.6666666667,25.5,22.5398170168,22.544890783,21.9387414356,22.0141148277,21.5552560002,21.6153295842,22.0165854659,21.9746629237,6747000,0,196.33
Fri Feb 17 2017 03:00:00 GMT+0100 (CET),17/02/2017 03:00:00,15.9064264199,3.933475,22.44087,0.3416666667,8720000,24.3333333333,24.0333333333,9.4666666667,11.9,0,28.8,31.9666666667,0,30.1333333333,25.4333333333,22.5286269637,22.5403450949,21.9904899193,22.0079195846,21.5853096694,21.5248275876,22.1593483769,22.0747490104,6747000,0,127.33
Fri Feb 17 2017 03:15:00 GMT+0100 (CET),17/02/2017 03:15:00,15.8730875611,3.857,22.42755,0.333,8720000,24.1666666667,23.8666666667,10.7,12.9333333333,0,28.8,31.8666666667,0,29.7,25.3666666667,22.5114807307,22.6414366134,21.9749787398,21.9442880603,21.7544583195,21.524756724,22.0389816774,21.9783119378,6747000,0,113.00
Fri Feb 17 2017 03:30:00 GMT+0100 (CET),17/02/2017 03:30:00,15.904063736,3.980025,22.42422,0.3416666667,8720000,23.9333333333,23.7333333333,11.8666666667,13.9333333333,0,28.8,31.8,0,29.2666666667,25.2333333333,22.5291390084,22.550926134,21.9310609855,21.943633257,21.7369410606,21.5280797041,22.1562558064,22.0258648171,6747000,0,82.33
Fri Feb 17 2017 03:45:00 GMT+0100 (CET),17/02/2017 03:45:00,15.920499109,3.833725,22.41756,0.331,8720000,23.8333333333,23.7,12.9666666667,14.8,0,28.8,31.7333333333,0,28.8666666667,25.0666666667,22.4673777479,22.5347802704,21.9454810655,21.940590787,21.733959306,21.5246507125,22.2146504931,21.9744267353,6747000,0,70.00
Fri Feb 17 2017 04:00:00 GMT+0100 (CET),17/02/2017 04:00:00,15.8732602789,3.7905,22.42089,0.3413333333,8720000,23.7333333333,23.5333333333,13.9666666667,15.5333333333,0,28.8,31.6333333333,0,28.5,25,22.45088644,22.5382272088,21.994487428,21.9440021239,21.7651554267,21.5267523944,22.0237751701,22.0202508904,6747000,0,59.00
Fri Feb 17 2017 04:15:00 GMT+0100 (CET),17/02/2017 04:15:00,1137.0103282958,3.7905,22.4109,0.338,8720666.66666666,28.7666666667,23.6,6.3666666667,3.4666666667,0,28.8,31.5666666667,0.6443333333,30.7333333333,23.5333333333,22.4623181694,22.6092080299,21.9263940116,21.9942946818,21.7725820753,21.5243520963,21.9679663977,21.9781852999,6747666.66666667,5332.6666666667,1978.33
Fri Feb 17 2017 04:30:00 GMT+0100 (CET),17/02/2017 04:30:00,823.2608758667,3.74395,22.4109,0.3206666667,8721000,32.1333333333,25.2666666667,4.6666666667,1.6,0,28.7666666667,31.5,0.4263333333,33.0333333333,26.5,22.3373394256,22.601616256,21.9819065898,22.019046331,21.776688095,21.5199326241,22.0318816563,21.9581261907,6748666.66666667,3196.6666666667,2581.33
Fri Feb 17 2017 04:45:00 GMT+0100 (CET),17/02/2017 04:45:00,15.7541513177,3.820425,22.41423,0.3396666667,8722000,30.8333333333,26.3666666667,5.1,4.4333333333,0,28.8,31.4333333333,0.0015,33.3,27,22.3037234202,22.5219731279,21.9498874627,21.9474644009,22.1312768644,21.5335212631,22.1321969992,21.9940631892,6749000,10,1778.33
Fri Feb 17 2017 05:00:00 GMT+0100 (CET),17/02/2017 05:00:00,15.7988869678,3.687425,22.40757,0.3426666667,8722000,26.3666666667,25.5333333333,5.4666666667,8.0666666667,0,28.8666666667,31.3666666667,0,32.6333333333,26.0666666667,22.397318392,22.5353030563,21.9233398589,21.934068165,22.1492127629,21.7025738202,21.9673882429,22.0264741055,6749000,0,326.33
Fri Feb 17 2017 05:15:00 GMT+0100 (CET),17/02/2017 05:15:00,16.0444143711,3.660825,22.4109,0.3456666667,8722000,26.1666666667,24.4333333333,6.0333333333,9.2666666667,0,28.9,31.2666666667,0,31.8666666667,25.7,22.3946307911,22.5422825831,21.858094155,21.9366369733,22.1807833799,21.7099992329,22.0286124581,22.0409081015,6749000,0,691.00
Fri Feb 17 2017 05:30:00 GMT+0100 (CET),17/02/2017 05:30:00,15.8624469951,3.687425,22.41756,0.3393333333,8722000,24.9333333333,24.3,7,10,0,28.9,31.2333333333,0,31.2,25.6333333333,22.3902700576,22.6339253576,21.9144847626,21.9472790513,22.1726105299,21.6695798062,22.0716039207,21.9879547753,6749000,0,251.00
Fri Feb 17 2017 05:45:00 GMT+0100 (CET),17/02/2017 05:45:00,15.9530583437,3.6708,22.40757,0.347,8722000,24.4333333333,23.9,8.3333333333,11,0,28.8666666667,31.1666666667,0,30.6333333333,25.5666666667,22.4645940478,22.5515471632,21.824797589,21.9874329071,22.148515547,21.6011723631,21.9742515659,22.0539858818,6749000,0,214.33
Fri Feb 17 2017 06:00:00 GMT+0100 (CET),17/02/2017 06:00:00,15.7549007337,3.65085,22.39758,0.345,8722000,24.1,23.7,9.6,12.0333333333,0,28.8333333333,31.1,0,30.1,25.5,22.4071504858,22.5473669218,21.7695939772,22.0212810713,22.1521579491,21.5994307585,21.9648732009,21.987153213,6749000,0,172.00
Fri Feb 17 2017 06:15:00 GMT+0100 (CET),17/02/2017 06:15:00,15.8689788422,3.640875,22.39758,0.3466666667,8722000,23.8,23.6333333333,10.8333333333,13.1,0,28.7666666667,31.0333333333,0,29.6,25.3666666667,22.321255265,22.5400617026,21.7935213817,21.9481333621,21.6988972445,21.5818302292,21.9738624361,21.9911546319,6749000,0,83.33
Fri Feb 17 2017 06:30:00 GMT+0100 (CET),17/02/2017 06:30:00,15.8475848671,3.7506,22.39758,0.3393333333,8722000,23.6666666667,23.4,12.0333333333,14.1,0,28.7666666667,31,0,29.1666666667,25.2666666667,22.4011845667,22.6076489506,21.8564386136,21.9397844098,21.4462606366,21.5316160913,22.0360173862,21.9743928333,6749000,0,118.00
Fri Feb 17 2017 06:45:00 GMT+0100 (CET),17/02/2017 06:45:00,754.7518245468,3.7373,22.40091,0.342,8722666.66666666,27.1,23.4666666667,8.6,7.1333333333,0,28.7333333333,30.9333333333,0.6485,30.0666666667,23.9666666667,22.5328717963,22.5269267398,21.9332805983,21.9399310559,21.2331548283,21.525785064,21.9678856926,22.0285364463,6749333.33333333,5468,1455.33
