Control,Time,Php,Toutdoor,Tindoor,Fbld,Qbld,Tbld-sup,Tbld-ret,Tout-sup,Tout-ret,F hw,Thw in-c,Thw out,Fhp,Thp-sup,Thp-ret,R0,R1,R2,R3,R4,R5,R6,R7,Qhp,Php.1,Pbld
01/11/2016 08:30:00,Tue Nov 01 2016 08:30:00 GMT+0100 (CET),1814.3643842767,9.96835,22.50747,362,6125000,22.3333333333,22.2333333333,4.8666666667,2.3333333333,0.0116666667,15.2,39.9,0,40.5666666667,22.6,21.940759733,21.7555758705,21.7642804641,22.569789437,21.3598556764,21.1328820866,21.4482442238,21.5100862155,4152000,0,47.6666666667
01/11/2016 08:45:00,Tue Nov 01 2016 08:45:00 GMT+0100 (CET),1903.7116313646,9.965025,22.53411,0.3636666667,6125000,22.3,22.1,4.2,1.8333333333,0.0083333333,16.6,39.9,0,37.9666666667,22.8333333333,21.9197431516,21.8671987843,21.7475658218,22.3458044886,21.3556565463,21.131949212,21.434935906,21.6474363703,4152000,0,62.6666666667
01/11/2016 09:00:00,Tue Nov 01 2016 09:00:00 GMT+0100 (CET),700.9928763843,9.971675,22.5441,0.3566666667,6125000,22.2666666667,22.2,4.3,2.2333333333,0.0083333333,16.1333333333,39.9,0,32.1,23.2666666667,21.9338550612,21.9465890162,21.7997689775,22.3379199528,21.3993244661,21.1321737596,21.391361874,21.5947331588,4152000,0,36.3333333333
01/11/2016 09:15:00,Tue Nov 01 2016 09:15:00 GMT+0100 (CET),15.9232905218,9.918475,22.53078,356,6125000,22.2333333333,22.1333333333,5.4666666667,5.9666666667,3,17.8666666667,39.9,0,22.9,25.1,21.9284295101,21.9414194038,21.9114722263,22.339358421,21.3532550705,21.1333496942,21.4400811345,21.6326195716,4152000,0,31.6666666667
01/11/2016 09:30:00,Tue Nov 01 2016 09:30:00 GMT+0100 (CET),15.9608342179,9.8952,22.50081,357,6125000,22.3666666667,22.1333333333,6.4333333333,10.1666666667,0.0076666667,17.0666666667,39.9,0.0076666667,33.1,22.7,21.9890898955,22.0532394733,21.7543756548,22.3373413439,21.357287576,21.1389456635,21.4861379139,21.5955144034,4152000,104.6666666667,92.6666666667
01/11/2016 09:45:00,Tue Nov 01 2016 09:45:00 GMT+0100 (CET),15.8235888481,9.82205,22.54077,0.3263333333,6125000,22.5,22.1,7.7333333333,11.5,3,18.2333333333,39.9,0.0043333333,42.5666666667,21.9333333333,22.0317494127,22.0227937453,21.8003868284,22.3368007754,21.3895905714,21.1981043395,21.5108675187,21.7129076588,4152666.66666667,106.6666666667,130.3333333333
01/11/2016 10:00:00,Tue Nov 01 2016 10:00:00 GMT+0100 (CET),16.0512779701,9.6425,22.50414,0.3563333333,6125000,22.2333333333,22.1,9.1,12.3666666667,0.0013333333,21,39.9,0,40.9333333333,22.1333333333,22.1383858408,21.9533336895,21.7567882923,22.250477233,21.3858232673,21.3386567054,21.6201460042,21.7697094275,4153000,0,46
01/11/2016 10:15:00,Tue Nov 01 2016 10:15:00 GMT+0100 (CET),16.0394142028,9.519475,22.48416,0.3563333333,6125000,22.2,22.1,10.3,13.3,1,22.9,39.9,0,39.2666666667,22.4333333333,22.1394784022,21.9489639967,21.7446152272,22.1481233808,21.3642495017,21.4066965556,21.6236613774,21.84465275,4153000,0,41.3333333333
01/11/2016 10:30:00,Tue Nov 01 2016 10:30:00 GMT+0100 (CET),16.0793035462,9.492875,22.47084,0.3563333333,6125000,22.2,22.1,11.5,14.2,206,16.8,39.9,4,37.3333333333,22.6,22.1379164119,21.9370799745,21.799926403,22.265816785,21.4617798427,21.4358992946,21.5796765329,21.7801218684,4153000,67,38
01/11/2016 10:45:00,Tue Nov 01 2016 10:45:00 GMT+0100 (CET),1731.160633756,9.659125,22.50747,0.3403333333,6125000,22.2,22.1,6.7333333333,3.9666666667,7,15.5333333333,39.9,0,36.5,22.5,22.1206647171,22.091932697,21.7645528157,22.33867958,21.5837704193,21.3860723457,21.6504890624,21.8398670254,4153000,0,46.3333333333
01/11/2016 11:00:00,Tue Nov 01 2016 11:00:00 GMT+0100 (CET),1913.8122986878,9.752225,22.49748,0.3566666667,6125000,22.1333333333,22.1,5.4333333333,3,2,18.5666666667,39.9,0,34.6666666667,22.9,22.1430274165,22.1486897414,21.7451561957,22.3111507023,21.5848615088,21.3206095425,21.583467175,21.7800096088,4153000,0,31
01/11/2016 11:15:00,Tue Nov 01 2016 11:15:00 GMT+0100 (CET),32.9016034831,9.725625,22.48416,356,6125000,22.4,22,5.6333333333,3.9333333333,1,21,39.9,0.0125,37.8666666667,22.4,22.1418818281,22.1499993764,21.7895539895,22.1535705843,21.5553338777,21.313707412,21.631363537,21.8396837569,4153000,233,147
01/11/2016 11:30:00,Tue Nov 01 2016 11:30:00 GMT+0100 (CET),15.9309751278,9.612575,22.48083,0.3546666667,6126000,22.4333333333,22.0666666667,6.5333333333,8.2333333333,0.0113333333,18.6333333333,39.9,0.0045,44.9333333333,21.9,22.0813695311,22.2196771172,21.837791003,22.3034533266,21.5805580954,21.3245588437,21.6276219447,21.7741260774,4153000,129,144.6666666667
01/11/2016 11:45:00,Tue Nov 01 2016 11:45:00 GMT+0100 (CET),15.9638292109,9.4829,22.49082,357,6126000,22.2333333333,22.1333333333,7.6,11.3333333333,0.0086666667,16.2333333333,39.9,0,42.9666666667,22.2,21.9086590826,22.0716844246,21.740582211,22.1854234316,21.58803347,21.3155385995,21.5768939602,21.8366767163,4153000,0,40.3333333333
